date,duoarea_oil,area_name_oil,oil_product_code,oil_product_name,oil_series,oil_series_description,price_oil
2008-06-16,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.214
2008-07-07,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.242
2008-07-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.13
2008-09-08,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.677
2008-10-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.844
2008-11-10,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.487
2008-12-15,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),1.854
2009-02-09,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),1.98
2009-04-06,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.068
2009-04-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.118
2009-06-15,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.719
2009-06-22,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.777
2009-07-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.628
2009-11-30,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.75
2009-12-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.717
2010-01-04,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.753
2010-02-01,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.799
2010-08-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.779
2010-09-13,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.737
2010-10-25,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.94
2010-12-20,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.179
2011-01-03,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.222
2011-01-10,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.242
2011-02-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.466
2011-04-04,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.74
2011-05-16,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.133
2011-06-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.842
2011-07-04,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.804
2011-11-07,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.572
2011-11-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.574
2011-11-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.505
2011-12-05,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.459
2012-02-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.843
2012-07-02,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.541
2012-08-20,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.904
2012-10-22,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.92
2012-12-17,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.639
2012-12-24,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.622
2013-01-07,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.652
2013-09-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.685
2013-10-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.531
2013-11-04,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.476
2013-12-09,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.581
2013-12-30,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.645
2014-04-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.691
2014-06-16,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.833
2014-06-30,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.883
2014-07-07,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.875
2014-08-18,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.621
2014-10-20,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.321
2014-10-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.242
2014-11-10,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.155
2014-12-01,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.054
2014-12-15,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.858
2015-01-12,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.436
2015-02-09,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.327
2015-03-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.497
2015-03-30,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.482
2015-08-10,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.737
2015-09-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.434
2015-10-12,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.308
2015-10-26,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.267
2015-11-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.269
2016-01-04,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.147
2016-01-25,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.027
2016-03-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.09
2016-08-01,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.304
2016-09-12,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.294
2017-03-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.476
2017-08-21,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.546
2017-09-18,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.888
2017-10-09,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.71
2017-10-16,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.668
2017-10-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.647
2017-11-13,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.74
2017-12-18,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.66
2017-12-25,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.633
2018-02-19,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.784
2018-03-12,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.711
2018-04-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.967
2018-05-21,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.077
2018-10-08,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.983
2018-10-15,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.965
2018-10-22,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.95
2018-11-19,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.749
2019-01-21,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.471
2019-02-25,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.517
2019-08-19,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.771
2019-10-21,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.616
2019-11-18,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.637
2020-06-01,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.128
2020-08-03,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.211
2020-08-17,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),2.198
2021-05-24,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.092
2021-06-07,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.102
2021-06-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.132
2021-08-02,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.24
2022-02-14,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.676
2022-02-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.785
2022-03-21,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.321
2022-03-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),4.268
2022-06-20,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),5.03
2023-02-06,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.531
2023-03-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.384
2023-05-01,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.676
2023-06-12,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.648
2023-06-19,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.655
2023-07-24,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.696
2023-08-28,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.871
2023-09-25,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.869
2023-10-02,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.823
2023-10-23,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.668
2023-10-30,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.625
2023-11-27,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.484
2023-12-11,Y35NY,NEW YORK CITY,EPM0,Total Gasoline,EMM_EPM0_PTE_Y35NY_DPG,New York City All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon),3.385
2005-02-21,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.932
2005-04-18,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.2
2005-10-03,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.933
2005-10-31,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.492
2005-12-19,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.235
2006-01-23,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.42
2006-02-27,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.218
2006-04-17,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.748
2006-10-30,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.204
2006-12-04,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.313
2006-12-25,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.389
2007-03-19,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.562
2007-04-09,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.732
2007-04-23,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.808
2007-09-24,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.698
2007-10-01,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.707
2008-01-28,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",3.044
2008-03-24,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",3.156
2008-05-26,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",3.945
2008-10-27,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.665
2008-12-01,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.863
2008-12-08,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.769
2008-12-29,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.659
2009-02-09,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.907
2009-03-23,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",1.934
2009-04-13,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.012
2009-05-11,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.249
2009-07-13,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.58
2009-08-03,YBOS,BOSTON,EPM0,Total Gasoline,EMM_EPM0_PTE_YBOS_DPG,"Boston, MA All Grades All Formulations Retail Gasoline Prices (Dollars per Gallon)",2.572
